budget,action,adventure,fantasy,science fiction,crime,drama,thriller,animation,family,western,comedy,romance,horror,mystery,history,war,music,documentary,foreign,tv movie,id,popularity,production_companies,production_countries,weekday,day,month,year,revenue,runtime,title,vote_average,vote_count,weighted_rating
950000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,646,48.901542,2,2,4,04,10,1962,59600000,110,Dr. No,6.9,940,6.996376252891287
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,93856,20.649145,3,1,4,24,5,2012,18112929,88,Chernobyl Diaries,4.9,483,6.960196994074481
1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9003,22.583834,4,1,5,11,9,1987,14564027,94,Hellraiser,6.9,449,6.998235687060396
5000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347126,6.96858,1,1,5,01,4,2016,23507567,121,God's Not Dead 2,5.7,72,6.996266751754946
1000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10092,6.926926,1,1,5,16,9,2005,10047674,90,Cry_Wolf,5.6,126,6.992979383905118
1000000,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10643,3.322721,1,1,6,11,12,1999,10037390,107,Godzilla 2000,5.9,43,6.998111248652319
3500000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46705,26.881611,7,1,1,27,12,2010,16566240,112,Blue Valentine,6.9,890,6.996562379297026
1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,9.773398,2,1,5,23,12,2005,13350369,103,Transamerica,6.9,144,6.999427298759147
1000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,76487,13.152822,2,1,5,06,1,2012,101758490,83,The Devil Inside,4.6,262,6.9751088591560455
2090000,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5722,4.289003,1,1,5,17,7,1970,40000000,109,Beyond the Valley of the Dolls,6.6,53,6.999153793956811
1000000,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,39833,1.444258,1,1,4,15,11,1956,9000000,89,Love Me Tender,5.5,21,6.99874105751169
1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1781,14.139004,3,1,2,24,1,2006,46243000,100,An Inconvenient Truth,6.7,251,6.99701793988357
1000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18712,3.851,1,1,3,14,12,1949,7800000,100,Sands of Iwo Jima,6.2,33,6.998945392082452
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7944,2.162522,2,2,4,07,2,2008,0,122,Shine a Light,7.2,44,7.00035138156844
5000000,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,171424,17.845161,5,3,4,04,9,2014,6833445,100,The Green Inferno,5.0,349,6.972464397017634
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,361475,0.42583,4,2,5,20,5,2016,0,109,Departure,7.5,12,7.00023988485527
1000000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,113947,9.115486,2,1,3,02,5,2012,9138338,98,The Sessions,6.6,179,6.997156360459113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18570,15.017162,1,1,7,07,9,2008,0,94,"Food, Inc.",7.4,217,7.003442122377761
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83860,1.86221,0,1,7,30,10,2011,5355847,107,October Baby,6.8,35,6.999720391451967
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,41469,1.334481,0,1,5,21,8,1998,0,96,Next Stop Wonderland,6.0,20,6.99920063948841
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244772,15.699363,2,1,6,18,1,2014,5284309,90,The Skeleton Twins,6.7,292,6.996536454214771
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50837,17.806082,4,1,5,21,10,2011,3538446,101,Martha Marcy May Marlene,6.7,277,6.996712426316415
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,248774,10.12895,4,1,5,06,6,2014,3123963,83,Obvious Child,6.7,187,6.997772660499464
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10183,4.805651,2,1,5,01,8,2008,0,97,Frozen River,6.7,99,6.9988166859237415
1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,159014,5.247956,1,1,5,14,6,2013,0,89,20 Feet from Stardom,7.4,85,7.001355391668328
1000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32456,4.86805,1,1,7,07,9,1997,2057193,84,Two Girls and a Guy,5.4,24,6.99846547314578
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,49963,0.367312,7,3,3,17,7,1996,0,86,Walking and Talking,6.6,7,6.9998880313512215
1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13508,5.323184,3,1,5,04,8,2006,1678874,92,Who Killed the Electric Car?,7.2,59,7.000470888702662
1000000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,22597,3.424158,0,1,2,01,2,2000,1744858,94,The Broken Hearts Club: A Romantic Comedy,6.3,25,6.9993006993007
1000000,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,9707,9.954848,2,1,7,09,6,2002,0,92,Bubba Ho-tep,6.7,191,6.99772537811123
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37532,0.29245,0,0,3,07,10,1998,0,100,Slam,6.7,7,6.999916023513416
1000000,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26791,0.280083,1,1,5,30,3,2001,852206,119,Brigham City,7.3,4,7.000047992321229
1000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,56666,0.043023,0,1,5,08,9,2000,623791,170,Fiza,6.1,7,6.999748070540249
1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8675,5.06516,3,2,6,06,9,1997,0,94,Orgazmo,6.2,115,6.996336850487756
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13132,3.65924,1,1,5,01,8,2003,0,108,All the Real Girls,5.9,30,6.998681582101478
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47686,0.948316,0,1,3,01,1,1997,0,97,Dream with the Fishes,7.7,10,7.0002798880447825
1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46989,0.672695,0,0,5,11,1,2002,464000,92,Blue Car,6.7,13,6.99984408107784
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192132,16.570708,1,1,5,09,5,2014,0,100,Palo Alto,6.4,348,6.991762663721003
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24424,0.51799,4,2,4,17,9,2009,0,120,Ajami,6.8,27,6.999784233028329
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13198,8.542921,1,2,2,24,1,2006,0,88,Wristcutters: A Love Story,6.7,160,6.9980922098569165
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244267,37.555398,3,1,5,18,7,2014,336472,106,I Origins,7.5,1063,7.0203928941411196
1000000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21413,5.20209,2,1,5,22,8,2003,0,79,The Battle of Shaker Heights,5.6,17,6.999048646920094
1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123678,8.887411,4,3,5,31,8,2012,444575,115,The Act of Killing,7.5,210,7.00416501388338
1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13362,0.748565,1,1,1,30,4,2007,274661,106,Taxi to the Dark Side,6.6,53,6.999153793956811
1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39183,0.436148,0,0,7,01,1,2006,0,97,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7,3,6.999724033116027
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62402,0.030253,0,2,5,24,9,2004,0,120,Guiana 1838,2.8,3,6.999496060472744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206412,0.690089,0,0,7,14,5,2000,0,90,Lisa Picard Is Famous,4.0,1,6.999880004799809
1000000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,201132,1.883947,1,1,4,05,9,2013,0,92,Antarctica: A Year on Ice,7.2,29,7.000231731191817
650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,251471,1.631274,2,2,5,31,7,2015,0,93,A LEGO Brickumentary,6.4,55,6.998682897625224
1000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112456,0.341461,0,0,5,01,6,2012,0,114,Hardflip,4.7,5,6.999540091981604
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20296,0.887821,0,1,5,16,9,2005,0,200,Chocolate: Deep Dark Secrets,3.4,6,6.999136207310245
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25983,8.628485,2,1,6,25,4,2009,0,95,The House of the Devil,6.0,197,6.992181608921697
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,66195,6.507094,1,1,4,01,7,2010,14870,93,The Perfect Host,6.2,135,6.995703202705391
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16155,1.190729,3,1,1,17,8,1998,0,88,Safe Men,6.3,16,6.999552286536616
1000000,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46727,0.340019,4,1,4,11,2,1999,0,104,Speedway Junky,5.2,7,6.999496141080497
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55180,0.678475,1,1,3,23,9,1998,0,98,The Last Big Thing,6.0,3,6.999880014398273
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29015,9.055447,2,1,5,22,9,2000,0,82,The Specials,5.5,11,6.99934029027228
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,91122,0.108468,1,0,6,19,9,2009,0,118,16 to Life,4.4,5,6.999480103979205
1000000,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18206,2.175696,2,1,5,28,4,2006,10018,78,Alone With Her,6.2,20,6.999360511590728
1000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320146,1.50211,3,1,5,11,3,2016,0,97,Creative Control,5.4,25,6.998401598401599
1000000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13856,1.260314,1,1,1,30,1,2006,7202,81,Special,6.6,32,6.999488654522211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219716,0.547654,0,0,5,19,3,1999,0,96,Sparkler,0.0,1,6.999720011199552
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43630,0.0206,0,1,6,01,1,2005,0,97,The Helix... Loaded,4.8,2,6.9998240140788734
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56491,0.429587,0,1,5,21,4,2006,0,88,In Her Line of Fire,3.3,9,6.998668479347434
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99826,0.098351,1,1,3,16,1,2002,0,96,The Jimmy Show,8.0,1,7.000039998400064
1000000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186935,3.629777,17,1,5,09,8,2013,0,105,Heli,6.2,32,6.998977309044423
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,357441,0.060003,0,1,5,31,7,2015,0,0,Karachi se Lahore,8.0,1,7.000039998400064
900000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19344,7.145832,2,1,3,08,3,2006,0,76,Loving Annabelle,6.4,55,6.998682897625224
1000000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,242083,3.638411,2,1,2,21,1,2014,0,96,Hits,4.9,23,6.998069775806258
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18869,1.255771,0,1,7,01,1,2006,0,99,Jimmy and Judy,5.4,8,6.999488163787588
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,26673,0.783842,1,1,4,01,1,2009,0,84,Frat Party,3.5,4,6.999440089585667
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41830,0.118324,1,1,4,22,4,1965,0,94,The Party's Over,6.1,6,6.999784051827562
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37694,0.023681,0,0,5,02,7,2004,0,87,Proud,5.5,3,6.999820021597409
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63287,2.948576,1,1,5,20,6,2008,0,93,The Poker House,6.1,47,6.998311174991017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335874,0.243853,0,1,5,03,4,2015,0,90,Childless,4.5,2,6.99980001599872
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34592,1.563711,1,1,4,01,1,2009,0,92,ZMD: Zombies of Mass Destruction,4.7,31,6.997151532100196
1000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,92635,0.653495,0,0,5,16,3,2012,0,85,Snow White: A Deadly Summer,4.8,11,6.999032425732677
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,258755,1.233688,3,1,5,03,10,2014,0,96,Hidden Away,7.6,26,7.000623351714217
1000000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,96534,0.153625,0,1,6,11,6,2011,0,90,My Last Day Without You,5.7,3,6.999844018717754
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21283,0.328498,1,1,2,19,5,2009,0,85,Steppin: The Movie,5.0,4,6.99968005119181
1000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,272724,0.4594,1,1,7,01,6,2014,0,84,Doc Holliday's Revenge,3.2,3,6.999544054713435
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,84178,7.207051,2,1,6,21,1,2012,0,83,Black Rock,4.9,78,6.9934683786585845
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,101179,6.679954,1,1,7,05,8,2012,0,95,Truth or Dare,5.7,117,6.9939443404865225
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52462,1.284741,0,0,3,17,5,2006,0,94,The Pet,5.3,3,6.999796024477063
1000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,269057,0.973323,2,1,1,08,9,2014,0,90,Bang Bang Baby,6.6,8,6.999872040946897
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,287524,1.859965,3,1,5,31,10,2014,0,95,Fear Clinic,4.0,42,6.994968452998962
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,206213,3.418372,2,1,4,25,7,2013,0,93,Zombie Hunter,3.5,34,6.995246464807861
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248402,0.65434,0,0,3,16,4,2014,0,90,A Fine Step,4.1,7,6.999188227296357
950000,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29146,0.178689,2,1,1,23,9,1968,814666,103,Charly,6.6,28,6.999552501198657
950000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,207769,7.310879,3,2,1,26,8,2013,0,87,Banshee Chapter,5.7,92,6.995233540570699
950000,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,271185,8.976128,4,1,6,19,4,2014,0,100,Ask Me Anything,5.5,155,6.990757304710793
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,29731,0.280829,0,0,1,01,1,2007,0,90,And Then Came Love,5.0,1,6.999920003199873
913000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,292539,0.795698,0,0,6,26,4,2014,0,83,Food Chains,7.4,8,7.000127959053103
910000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,16.015599,2,1,2,22,6,1954,9600000,108,On the Waterfront,8.0,357,7.01407895255748
930000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91070,5.974156,2,2,6,18,6,2011,30905,100,L!fe Happens,5.3,66,6.9955238171227965
852510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,9.270133,7,2,5,24,8,2007,1185783,113,"4 Months, 3 Weeks and 2 Days",7.3,156,7.001860391159167
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,323270,0.392658,0,0,2,27,10,2015,0,0,The Horror Network Vol. 1,5.0,2,6.999840012798976
950000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2652,25.918007,1,1,5,14,1,2005,7022209,103,Hard Candy,6.8,701,6.994544959340104
900000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9813,4.0971,1,1,1,12,9,2005,381420,96,The Quiet,6.1,73,6.997379651417861
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60421,2.34239,3,3,5,26,8,2011,0,107,Circumstance,7.4,23,7.000367661751189
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157354,20.967146,2,1,4,25,7,2013,17385830,85,Fruitvale Station,7.3,390,7.004608113430485
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127867,10.639774,1,1,6,08,9,2012,0,100,The Brass Teapot,5.8,160,6.992368839427663
858000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3170,47.651878,1,1,5,14,8,1942,267447150,70,Bambi,6.8,1405,6.989358076121946
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14014,0.957022,3,1,7,01,4,2007,0,88,The Hammer,6.5,15,6.9997001798920655
850000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15708,5.424916,1,1,4,10,7,2003,819939,107,Latter Days,6.7,56,6.999329501915709
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146882,0.007254,3,2,1,11,4,2011,0,78,Elza,0.0,0,7.0
1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215918,0.175885,0,1,2,31,12,2013,0,90,1982,5.0,1,6.999920003199873
850000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84200,14.238376,1,1,5,31,8,2012,1243961,85,"For a Good Time, Call...",5.8,110,6.994743130227001
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,84184,9.436431,1,1,5,03,8,2012,3094813,91,Celeste & Jesse Forever,6.4,163,6.996113341016572
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,45767,0.339757,1,1,5,25,10,2002,0,95,Time Changer,5.2,9,6.999352233196049
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14823,3.060685,3,1,5,01,12,2006,0,85,London to Brighton,6.5,34,6.99932092354398
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,367551,5.023091,3,1,5,11,12,2015,0,86,American Hero,5.0,62,6.9950522703694835
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,343409,0.504251,1,1,5,26,6,2015,0,90,Windsor Drive,2.0,1,6.9998000079996805
800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60243,12.049373,3,2,2,15,3,2011,0,123,A Separation,7.7,469,7.01289018021909
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,57294,0.108135,5,1,1,01,6,2009,0,93,Crying with Laughter,7.0,1,7.0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11446,5.870319,0,1,3,24,5,1995,0,88,Welcome to the Dollhouse,6.9,103,6.999589690475242
800000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47889,0.59424,2,1,5,08,10,1993,1001437,114,Ruby in Paradise,5.6,10,6.999440223910436
800000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25461,3.643662,0,1,4,16,5,2002,2816116,88,Raising Victor Vargas,7.8,13,7.000415783792429
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,905,1.824184,1,1,3,30,1,1929,0,109,Pandora's Box,7.6,45,7.001078059492913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279759,0.006943,0,0,2,01,1,2008,0,0,Harrison Montgomery,0.0,0,7.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78705,0.038706,3,1,2,21,9,2004,0,83,Live-In Maid,7.8,3,7.000095988481383
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,25212,2.171288,3,1,5,10,3,2000,0,101,Deterrence,6.1,7,6.999748070540249
800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26899,5.292536,0,1,5,17,1,2003,62852,94,The Mudge Boy,7.3,23,7.000275746313392
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146269,0.004922,0,0,7,12,3,2000,0,87,The Young Unknowns,0.0,0,7.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,292483,1.186971,3,1,2,23,9,2014,0,90,Not Cool,3.7,25,6.996703296703297
800000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14451,11.205726,7,1,5,09,1,2009,1984662,91,Dead Snow,6.1,311,6.988941566907669
780000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10105,6.003418,1,1,4,11,9,2003,0,90,Saints and Soldiers,6.6,98,6.998438122559567
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,211557,0.322553,1,1,7,28,10,2012,0,14,Vessel,5.9,8,6.999648112603967
777000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,838,19.326115,3,1,3,01,8,1973,140000000,110,American Graffiti,6.9,324,6.998720581266783
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40862,1.517771,0,0,7,01,1,2006,0,75,Iraq for Sale: The War Profiteers,8.0,6,7.00023994241382
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13158,1.453146,4,1,5,13,4,2007,0,86,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5,35,6.999300978629918
750000,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,84332,25.186002,2,1,5,08,6,2012,4007792,85,Safety Not Guaranteed,6.8,556,6.995648771325716
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,74510,5.498834,3,1,5,09,9,2011,0,89,Kevin Hart: Laugh at My Pain,7.7,43,7.001201932675798
500000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,74725,12.203041,2,1,5,02,9,2011,171760,95,Kill List,6.0,210,6.991669972233241
750000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,58428,14.386807,2,1,4,01,12,2011,78396,102,The Innkeepers,5.4,219,6.986105713945834
750000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8416,8.429295,4,3,3,21,10,1970,0,107,The Conformist,7.6,127,7.003032594420345
500000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36584,0.471264,1,0,4,09,5,2002,0,88,Interview with the Assassin,5.6,5,6.999720055988803
0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13429,3.283886,2,1,5,18,7,2008,0,99,Donkey Punch,4.5,52,6.994810793549417
750000,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9022,12.284939,1,1,5,15,2,2008,0,90,All the Boys Love Mandy Lane,5.7,209,6.989222103217105
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22530,1.039149,0,0,2,01,1,2008,0,95,Bled,3.8,4,6.999488081906895
730000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,288,18.644023,2,1,4,27,3,1952,8000000,85,High Noon,7.6,334,7.007910318149523
700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14275,9.188431,2,1,1,12,9,1994,7830611,171,Hoop Dreams,7.7,87,7.002427552118626
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2287,1.623769,4,1,6,15,1,2005,0,86,Rize,5.9,13,6.999428297285411
700000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18734,7.731064,0,1,6,20,1,2001,1667192,97,L.I.E.,6.7,31,6.999628460708721
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,206197,2.868942,0,0,5,10,4,2015,0,104,The Sisterhood of Night,6.5,31,6.999380767847868
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26837,0.631571,1,1,3,29,7,2009,0,84,B-Girl,5.5,7,6.99958011756708
700000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7859,12.378031,6,1,5,11,8,2006,4911725,107,Half Nelson,6.5,240,6.995245641838352
700000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302579,0.578798,1,1,5,08,10,1999,10508,107,Naturally Native,0.0,0,7.0
0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,51955,0.003142,0,1,4,11,9,1997,0,92,Hav Plenty,0.0,0,7.0
750000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,376004,1.471139,0,0,2,05,1,2016,0,80,Adulterers,5.2,16,6.998848736808442
650,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,158752,1.352222,1,1,5,11,10,2013,0,90,Escape from Tomorrow,4.8,87,6.992370550484314
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,40658,0.429083,0,0,3,30,9,2009,0,103,Starsuckers,6.2,5,6.999840031993601
